# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jun  5 17:54:41 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
2.097543593e+00 9.29278e-01 9.80436e-01 9.59217e-01 1.00000e+00 9.99995e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99358e-01 9.88758e-01
2.097564568e+00 9.38916e-01 9.81466e-01 9.68151e-01 1.00000e+00 9.99995e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99358e-01 9.88758e-01
2.097585544e+00 9.19456e-01 9.81757e-01 9.47804e-01 1.00000e+00 9.99995e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99358e-01 9.88757e-01
2.097606520e+00 9.31045e-01 9.81441e-01 9.60062e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88757e-01
2.097627496e+00 9.50365e-01 9.80332e-01 9.81092e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88757e-01
2.097648472e+00 9.54824e-01 9.77672e-01 9.88377e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88756e-01
2.097669449e+00 9.50730e-01 9.71744e-01 9.90142e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88756e-01
2.097690425e+00 9.45380e-01 9.68091e-01 9.88288e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88755e-01
2.097711402e+00 9.43382e-01 9.73847e-01 9.80374e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88755e-01
2.097732379e+00 9.16247e-01 9.77645e-01 9.48480e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88755e-01
2.097753357e+00 9.38979e-01 9.78997e-01 9.70659e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88754e-01
2.097774334e+00 9.55286e-01 9.79352e-01 9.87163e-01 9.99997e-01 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88754e-01
2.097795312e+00 9.59488e-01 9.79221e-01 9.91639e-01 9.99997e-01 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88753e-01
2.097816290e+00 9.60041e-01 9.78812e-01 9.92622e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88753e-01
2.097837268e+00 9.58688e-01 9.78221e-01 9.91822e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88753e-01
2.097858247e+00 9.55005e-01 9.77489e-01 9.88752e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88752e-01
2.097879225e+00 9.45563e-01 9.76634e-01 9.79834e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88752e-01
2.097900204e+00 9.10244e-01 9.75657e-01 9.44174e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88751e-01
2.097921183e+00 8.78077e-01 9.74549e-01 9.11862e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88751e-01
2.097942162e+00 9.25151e-01 9.73284e-01 9.61984e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88750e-01
2.097963142e+00 9.42275e-01 9.71793e-01 9.81295e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88750e-01
2.097984121e+00 9.49200e-01 9.70085e-01 9.90246e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88750e-01
2.098005101e+00 9.50412e-01 9.68578e-01 9.93053e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88749e-01
2.098026081e+00 9.49638e-01 9.66911e-01 9.93956e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88749e-01
2.098047061e+00 9.47400e-01 9.64918e-01 9.93662e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88748e-01
2.098068042e+00 9.43527e-01 9.62625e-01 9.91956e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88748e-01
2.098089023e+00 9.36492e-01 9.60011e-01 9.87240e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88747e-01
2.098110003e+00 9.18961e-01 9.57023e-01 9.71779e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88747e-01
2.098130985e+00 8.93353e-01 9.53612e-01 9.48101e-01 9.99996e-01 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88747e-01
2.098151966e+00 9.19844e-01 9.49748e-01 9.80177e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88746e-01
2.098172947e+00 9.22702e-01 9.45263e-01 9.87884e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88746e-01
2.098193929e+00 9.18323e-01 9.39988e-01 9.88712e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88745e-01
2.098214911e+00 9.08003e-01 9.33725e-01 9.84154e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88745e-01
2.098235893e+00 8.85074e-01 9.26195e-01 9.67087e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88744e-01
2.098256876e+00 8.79429e-01 9.16996e-01 9.70596e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99358e-01 9.88744e-01
2.098277858e+00 8.76786e-01 9.05534e-01 9.79911e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88744e-01
2.098298841e+00 8.54317e-01 8.90909e-01 9.70443e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88743e-01
2.098319824e+00 8.39145e-01 8.71690e-01 9.74293e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88743e-01
2.098340807e+00 8.23757e-01 8.45493e-01 9.86041e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88742e-01
2.098361790e+00 7.90201e-01 8.08523e-01 9.89116e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88742e-01
2.098382774e+00 7.37648e-01 7.53754e-01 9.90415e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88741e-01
2.098403758e+00 6.53536e-01 6.68054e-01 9.90035e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88741e-01
2.098424742e+00 5.19731e-01 5.32349e-01 9.87987e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88741e-01
2.098445726e+00 3.34980e-01 3.44981e-01 9.82248e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88740e-01
2.098466711e+00 1.83576e-01 1.92001e-01 9.67009e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99359e-01 9.88740e-01
2.098487695e+00 2.16594e-01 2.32485e-01 9.43273e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88739e-01
2.098508680e+00 3.47255e-01 3.79047e-01 9.28620e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88739e-01
2.098529665e+00 3.97735e-01 4.60400e-01 8.74692e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88738e-01
2.098550651e+00 3.96871e-01 4.35353e-01 9.23932e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88738e-01
2.098571636e+00 2.97861e-01 3.10569e-01 9.71498e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88738e-01
2.098592622e+00 1.82575e-01 1.87978e-01 9.83077e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99998e-01 9.99359e-01 9.88737e-01
2.098613608e+00 2.44712e-01 2.52795e-01 9.80283e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01 9.99359e-01 9.88737e-01
2.098634594e+00 3.65649e-01 3.74992e-01 9.86657e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01 9.99359e-01 9.88736e-01
2.098655580e+00 4.09960e-01 4.18673e-01 9.91002e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99982e-01 9.99359e-01 9.88736e-01
2.098676567e+00 3.83647e-01 3.90700e-01 9.93903e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99899e-01 9.99359e-01 9.88735e-01
2.098697554e+00 2.96739e-01 3.01810e-01 9.95231e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99846e-01 9.99359e-01 9.88735e-01
2.098718541e+00 1.68030e-01 1.70835e-01 9.95445e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99977e-01 9.99359e-01 9.88734e-01
2.098739528e+00 5.05073e-02 5.13801e-02 9.94678e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01 9.99359e-01 9.88734e-01
2.098760515e+00 4.62216e-03 4.70671e-03 9.94025e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01 9.99359e-01 9.88734e-01
2.098781503e+00 7.59720e-04 7.73712e-04 9.93831e-01 1.00000e+00 9.99989e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99998e-01 9.99359e-01 9.88733e-01
2.098802491e+00 9.88533e-04 1.00934e-03 9.90948e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99998e-01 9.99359e-01 9.88733e-01
2.098823479e+00 8.54887e-04 8.74466e-04 9.88738e-01 1.00000e+00 9.99990e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88732e-01
2.098844467e+00 1.40800e-02 1.43579e-02 9.92195e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99999e-01 9.99359e-01 9.88732e-01
2.098865455e+00 9.08846e-02 9.27550e-02 9.91890e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.99359e-01 9.88731e-01
2.098886444e+00 2.31012e-01 2.37205e-01 9.86213e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99999e-01 1.00000e+00 9.99999e-01 9.99359e-01 9.88731e-01
2.098907433e+00 3.64883e-01 3.85124e-01 9.60083e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88730e-01
2.098928422e+00 4.84932e-01 5.02832e-01 9.75616e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88730e-01
2.098949411e+00 5.69360e-01 5.82458e-01 9.89249e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88729e-01
2.098970401e+00 6.11187e-01 6.23112e-01 9.92700e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99983e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88729e-01
2.098991390e+00 6.55327e-01 6.67916e-01 9.92997e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99990e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88728e-01
2.099012380e+00 7.22131e-01 7.37169e-01 9.91432e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88728e-01
2.099033370e+00 7.70923e-01 7.88468e-01 9.89554e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88727e-01
2.099054361e+00 7.99855e-01 8.22447e-01 9.84301e-01 1.00000e+00 9.99992e-01 1.00000e+00 9.99982e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88727e-01
2.099075351e+00 8.10145e-01 8.47743e-01 9.67275e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99959e-01 1.00000e+00 1.00000e+00 9.99359e-01 9.88727e-01
2.099096342e+00 8.18836e-01 8.68018e-01 9.54732e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88726e-01
2.099117333e+00 8.43297e-01 8.83512e-01 9.65987e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88726e-01
2.099138324e+00 8.50746e-01 8.95839e-01 9.61157e-01 9.99987e-01 9.99988e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88725e-01
2.099159315e+00 7.95216e-01 9.05748e-01 8.88695e-01 9.99999e-01 9.99980e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88725e-01
2.099180307e+00 8.28990e-01 9.13599e-01 9.18280e-01 1.00000e+00 9.99982e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88724e-01
2.099201299e+00 8.81943e-01 9.19782e-01 9.70420e-01 1.00000e+00 9.99988e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88724e-01
2.099222291e+00 8.98441e-01 9.23861e-01 9.84228e-01 9.99987e-01 9.99990e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88723e-01
2.099243283e+00 9.02918e-01 9.24565e-01 9.88369e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88723e-01
2.099264276e+00 8.95924e-01 9.18047e-01 9.87672e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88722e-01
2.099285268e+00 8.65257e-01 8.95441e-01 9.77883e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88722e-01
2.099306261e+00 8.35131e-01 8.83594e-01 9.56578e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88721e-01
2.099327254e+00 8.85350e-01 9.16950e-01 9.77134e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88721e-01
2.099348247e+00 9.13775e-01 9.37663e-01 9.86280e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88721e-01
2.099369241e+00 9.19485e-01 9.46878e-01 9.82793e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88720e-01
2.099390235e+00 9.11442e-01 9.52388e-01 9.68558e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88720e-01
2.099411228e+00 9.26913e-01 9.56644e-01 9.80609e-01 1.00000e+00 9.99991e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88719e-01
2.099432223e+00 9.37947e-01 9.59673e-01 9.89155e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88719e-01
2.099453217e+00 9.43172e-01 9.61952e-01 9.92311e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88718e-01
2.099474211e+00 9.46341e-01 9.63762e-01 9.93776e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88718e-01
2.099495206e+00 9.46862e-01 9.65235e-01 9.92810e-01 1.00000e+00 9.99988e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88717e-01
2.099516201e+00 9.43512e-01 9.66412e-01 9.88100e-01 1.00000e+00 9.99982e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88717e-01
2.099537196e+00 9.42674e-01 9.67290e-01 9.86340e-01 1.00000e+00 9.99972e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88716e-01
2.099558192e+00 9.49397e-01 9.68181e-01 9.92473e-01 1.00000e+00 9.99983e-01 1.00000e+00 9.99969e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88716e-01
2.099579187e+00 9.52407e-01 9.69095e-01 9.94717e-01 1.00000e+00 9.99988e-01 1.00000e+00 9.99929e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88715e-01
2.099600183e+00 9.53565e-01 9.69766e-01 9.95187e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99977e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88715e-01
2.099621179e+00 9.53413e-01 9.70253e-01 9.94514e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88714e-01
2.099642175e+00 9.52207e-01 9.70582e-01 9.92916e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88714e-01
2.099663172e+00 9.50130e-01 9.70736e-01 9.90592e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88713e-01
2.099684168e+00 9.44665e-01 9.70653e-01 9.84978e-01 1.00000e+00 9.99990e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88713e-01
2.099705165e+00 9.24406e-01 9.70542e-01 9.63965e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88713e-01
2.099726162e+00 9.36782e-01 9.70430e-01 9.76985e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88712e-01
2.099747159e+00 9.42036e-01 9.70086e-01 9.82812e-01 1.00000e+00 9.99989e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.99360e-01 9.88712e-01
2.099768157e+00 9.33814e-01 9.69597e-01 9.74725e-01 1.00000e+00 9.99989e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88711e-01
2.099789155e+00 8.92344e-01 9.69029e-01 9.31982e-01 1.00000e+00 9.99989e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88711e-01
2.099810152e+00 8.46172e-01 9.68324e-01 8.84419e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88710e-01
2.099831151e+00 9.18992e-01 9.67168e-01 9.61669e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88710e-01
2.099852149e+00 9.25773e-01 9.65530e-01 9.70407e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88709e-01
2.099873147e+00 9.19046e-01 9.63991e-01 9.64899e-01 1.00000e+00 9.99983e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88709e-01
2.099894146e+00 9.24171e-01 9.62393e-01 9.71906e-01 1.00000e+00 9.99969e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99360e-01 9.88708e-01
2.099915145e+00 9.32753e-01 9.60141e-01 9.83232e-01 1.00000e+00 9.99969e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88708e-01
2.099936144e+00 9.32504e-01 9.57079e-01 9.86100e-01 1.00000e+00 9.99982e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88707e-01
2.099957144e+00 9.20756e-01 9.52995e-01 9.77839e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88707e-01
2.099978143e+00 9.12995e-01 9.47490e-01 9.75247e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88706e-01
2.099999143e+00 9.18268e-01 9.39985e-01 9.88706e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88706e-01
2.100020143e+00 9.11217e-01 9.29203e-01 9.92495e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88705e-01
2.100041143e+00 8.95100e-01 9.12555e-01 9.92724e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88705e-01
2.100062144e+00 8.67779e-01 8.84750e-01 9.92669e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88704e-01
2.100083144e+00 8.15493e-01 8.33625e-01 9.90032e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88704e-01
2.100104145e+00 7.03418e-01 7.30887e-01 9.73538e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88703e-01
2.100125146e+00 5.43920e-01 5.61065e-01 9.81630e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88703e-01
2.100146147e+00 5.24864e-01 5.35971e-01 9.91050e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88702e-01
2.100167149e+00 6.74875e-01 6.88075e-01 9.92638e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88702e-01
2.100188150e+00 7.66943e-01 7.81075e-01 9.93777e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88701e-01
2.100209152e+00 7.97249e-01 8.13031e-01 9.92448e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88701e-01
2.100230154e+00 7.92068e-01 8.12075e-01 9.87146e-01 1.00000e+00 9.99983e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88700e-01
2.100251157e+00 7.61874e-01 7.88152e-01 9.78367e-01 1.00000e+00 9.99975e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88700e-01
2.100272159e+00 7.20571e-01 7.40750e-01 9.84571e-01 1.00000e+00 9.99957e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88699e-01
2.100293162e+00 6.41828e-01 6.61789e-01 9.81451e-01 1.00000e+00 9.99974e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88699e-01
2.100314165e+00 5.18890e-01 5.37091e-01 9.78099e-01 1.00000e+00 9.99982e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88698e-01
2.100335168e+00 3.48107e-01 3.57014e-01 9.87053e-01 1.00000e+00 9.99985e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88698e-01
2.100356171e+00 1.55187e-01 1.58805e-01 9.89135e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88697e-01
2.100377175e+00 5.35321e-02 5.48045e-02 9.88519e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88697e-01
2.100398179e+00 1.08378e-01 1.11746e-01 9.82637e-01 9.99987e-01 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88696e-01
2.100419183e+00 2.78261e-01 2.93226e-01 9.62488e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88696e-01
2.100440187e+00 4.21463e-01 4.89267e-01 8.75633e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88695e-01
2.100461191e+00 5.88766e-01 6.35451e-01 9.36604e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88695e-01
2.100482196e+00 7.04675e-01 7.32954e-01 9.72930e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88694e-01
2.100503201e+00 7.66432e-01 7.97359e-01 9.72927e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99361e-01 9.88694e-01
